group	fill	colour
2	#D4CFE8	#FEFEFE
3	#B7AED8	#FDFDFD
4	#D5CFE8	#FEFEFE
5	#CCC6E3	#FDFDFD
6	#AFA6D3	#FCFCFC
7	#E8E5F3	#FEFEFE
8	#B7AFD8	#FDFDFD
9	#B8AFD8	#FDFDFD
10	#EBD3D0	#FEFEFE
11	#D5CFE8	#FEFEFE
12	#D5CFE8	#FEFEFE
13	#FAF9FC	#FFFFFF
15	#C3BBDE	#FDFDFD
16	#B8AFD8	#FDFDFD
17	#C3BBDE	#FDFDFD
18	#D5CFE8	#FEFEFE
19	#C3BBDE	#FDFDFD
20	#B7AFD8	#FDFDFD
21	#FBF6F6	#FFFFFF
22	#C3BBDE	#FDFDFD
23	#B7AFD8	#FDFDFD
24	#C3BBDE	#FDFDFD
25	#D5CFE8	#FEFEFE
27	#D5CFE8	#FEFEFE
30	#D4CFE8	#FEFEFE
31	#B7AFD8	#FDFDFD
32	#D5CFE8	#FEFEFE
33	#D5CFE8	#FEFEFE
35	#B7AFD8	#FDFDFD
36	#F8EEED	#FFFFFF
37	#C3BBDE	#FDFDFD
38	#C3BBDE	#FDFDFD
39	#FAF9FC	#FFFFFF
40	#D4CFE8	#FEFEFE
41	#D4CFE8	#FEFEFE
42	#EBD3D0	#FEFEFE
43	#C3BBDE	#FDFDFD
45	#A79ECF	#FBFBFB
46	#B8AFD8	#FDFDFD
47	#D5CFE8	#FEFEFE
48	#FAF9FC	#FFFFFF
49	#D4CFE8	#FEFEFE
50	#C3BBDE	#FDFDFD
52	#FBF6F6	#FFFFFF
53	#F1E0DE	#FEFEFE
54	#B7AFD8	#FDFDFD
55	#E8E5F3	#FEFEFE
56	#C3BBDE	#FDFDFD
57	#C3BBDE	#FDFDFD
58	#CBC5E3	#FDFDFD
59	#E8E5F3	#FEFEFE
60	#D4CFE8	#FEFEFE
61	#D5CFE8	#FEFEFE
63	#D3CEE7	#FDFDFD
64	#FAF9FC	#FFFFFF
65	#FAF9FC	#FFFFFF
66	#AFA6D3	#FCFCFC
67	#D4CFE8	#FEFEFE
69	#D5CFE8	#FEFEFE
70	#D5CFE8	#FEFEFE
71	#C3BBDE	#FDFDFD
72	#AEA5D3	#FCFCFC
73	#D5CFE8	#FEFEFE
74	#B8AFD8	#FDFDFD
75	#FAF9FC	#FFFFFF
77	#C3BBDE	#FDFDFD
78	#C3BBDE	#FDFDFD
79	#B7AFD8	#FDFDFD
83	#D5CFE8	#FEFEFE
84	#E9E6F3	#FEFEFE
85	#C3BBDE	#FDFDFD
86	#FAF9FC	#FFFFFF
87	#D5CFE8	#FEFEFE
88	#DDD8EC	#FEFEFE
89	#D5CFE8	#FEFEFE
91	#A197CC	#FBFBFB
92	#EBD4D0	#FEFEFE
93	#E8E5F3	#FEFEFE
94	#EBD4D0	#FEFEFE
95	#FAF9FC	#FFFFFF
97	#ECD6D3	#FEFEFE
98	#B7AFD8	#FDFDFD
99	#EBD4D0	#FEFEFE
100	#A197CC	#FBFBFB
101	#AFA6D3	#FCFCFC
102	#C3BBDE	#FDFDFD
103	#F8EFED	#FFFFFF
104	#F8EFED	#FFFFFF
105	#B7AFD8	#FDFDFD
107	#C3BBDE	#FDFDFD
108	#C3BBDE	#FDFDFD
109	#C3BBDE	#FDFDFD
110	#F8EFED	#FFFFFF
111	#D4CFE8	#FEFEFE
112	#D5CFE8	#FEFEFE
113	#C3BBDE	#FDFDFD
114	#AEA5D3	#FCFCFC
115	#B7AFD8	#FDFDFD
116	#E8E5F3	#FEFEFE
117	#C3BBDE	#FDFDFD
118	#FAFAFC	#FFFFFF
120	#FBFAFD	#FFFFFF
121	#D5CFE8	#FEFEFE
122	#A79DCF	#FBFBFB
