x	y	group
623.25	56.25	68121
623.25	56.75	68121
624.25	56.75	68121
625.25	57.75	68121
625.75	57.75	68121
625.75	56.75	68121
626.75	56.75	68121
630.25	53.25	68121
630.25	51.75	68121
628.25	49.75	68121
628.25	47.75	68121
627.25	46.75	68121
626.75	46.75	68121
625.75	47.75	68121
625.75	49.25	68121
626.25	49.75	68121
626.25	50.25	68121
624.25	50.25	68121
623.25	51.25	68121
622.75	51.25	68121
622.25	50.75	68121
621.75	50.75	68121
621.75	51.25	68121
622.75	52.25	68121
623.25	52.25	68121
623.75	51.75	68121
624.25	51.75	68121
624.25	52.25	68121
623.75	52.75	68121
623.75	53.25	68121
624.25	53.75	68121
624.25	54.25	68121
623.75	54.75	68121
623.75	55.75	68121
623.25	56.25	68121
