group	fill	colour
1	#DED9ED	#FDFDFD
2	#A197CC	#FBFBFB
3	#F9F8FC	#FFFFFF
4	#C5BDDF	#FCFCFC
5	#DCD7EC	#FEFEFE
6	#E5E1F1	#FEFEFE
7	#D4CFE8	#FDFDFD
8	#F1EFF8	#FFFFFF
9	#F6F5FA	#FFFFFF
10	#D9D4EA	#FDFDFD
11	#EDD7D4	#FEFEFE
12	#F0EDF7	#FFFFFF
13	#FEFDFD	#FFFFFF
14	#E9E5F3	#FEFEFE
15	#FEFDFD	#FFFFFF
16	#CDC6E4	#FCFCFC
17	#DED9ED	#FEFEFE
18	#FBF6F6	#FFFFFF
19	#CCC5E3	#FDFDFD
20	#C3BBDE	#FDFDFD
21	#FEFDFD	#FFFFFF
22	#9A90C8	#FAFAFA
23	#E8E5F3	#FEFEFE
24	#AEA5D3	#FCFCFC
25	#FBF6F6	#FFFFFF
26	#D3CDE7	#FDFDFD
27	#E9E5F3	#FEFEFE
28	#E4E1F1	#FEFEFE
29	#BDB5DB	#FCFCFC
30	#D4CEE7	#FDFDFD
31	#E5E2F1	#FEFEFE
32	#A89ECF	#FBFBFB
33	#E8E5F3	#FEFEFE
34	#E5E1F1	#FEFEFE
35	#D8D2EA	#FDFDFD
36	#A79DCF	#FBFBFB
37	#E9E6F3	#FEFEFE
38	#FAFAFC	#FFFFFF
39	#D7D2EA	#FDFDFD
40	#EAE7F4	#FEFEFE
41	#DBD7EC	#FEFEFE
42	#C3BBDE	#FDFDFD
43	#F6F5FA	#FFFFFF
44	#CBC5E3	#FDFDFD
45	#FBF6F6	#FFFFFF
46	#D4CEE8	#FDFDFD
47	#F6F4FA	#FFFFFF
48	#A197CC	#FBFBFB
49	#EFECF6	#FEFEFE
50	#E4E1F1	#FEFEFE
51	#DEDAED	#FDFDFD
52	#D3CDE7	#FDFDFD
53	#DDD9ED	#FEFEFE
54	#ECD5D2	#FEFEFE
55	#EFECF6	#FEFEFE
56	#E5E2F1	#FEFEFE
57	#F6F5FA	#FFFFFF
58	#D3CEE7	#FDFDFD
59	#DEDAED	#FEFEFE
60	#CCC5E3	#FDFDFD
61	#D4CFE8	#FDFDFD
62	#B7AFD8	#FDFDFD
63	#EEECF6	#FEFEFE
64	#B8AFD8	#FDFDFD
65	#E8E5F3	#FEFEFE
66	#E8E5F3	#FEFEFE
67	#DEDAED	#FDFDFD
68	#E9E6F3	#FEFEFE
69	#A79ECF	#FBFBFB
70	#F8EEED	#FFFFFF
71	#AFA5D3	#FCFCFC
72	#C3BBDE	#FDFDFD
73	#DDD8EC	#FEFEFE
74	#FFFFFF	#FFFFFF
75	#CCC5E3	#FDFDFD
76	#CBC5E3	#FCFCFC
77	#EFECF6	#FFFFFF
78	#EDEBF6	#FEFEFE
79	#C7C0E0	#FCFCFC
80	#B7AFD8	#FDFDFD
81	#F7ECEB	#FFFFFF
82	#D4CEE8	#FEFEFE
83	#DED9ED	#FDFDFD
84	#DCD7EC	#FEFEFE
85	#F4E5E3	#FEFEFE
86	#EFEDF6	#FEFEFE
87	#C4BDDF	#FCFCFC
88	#A89ECF	#FBFBFB
89	#C3BBDE	#FDFDFD
90	#A096CB	#FBFBFB
91	#B7AED8	#FBFBFB
92	#F8EEED	#FFFFFF
93	#BEB6DB	#FCFCFC
94	#D4CEE7	#FDFDFD
95	#FBF7F6	#FFFFFF
96	#E4E1F1	#FEFEFE
97	#A197CC	#FBFBFB
98	#FEFCFC	#FFFFFF
99	#C3BBDE	#FDFDFD
100	#FBFAFD	#FFFFFF
101	#F2F0F8	#FFFFFF
102	#C5BDDF	#FCFCFC
103	#A79DCF	#FBFBFB
104	#CBC5E3	#FDFDFD
105	#F7EEEC	#FFFFFF
106	#F6F4FA	#FFFFFF
107	#E6E3F2	#FEFEFE
108	#FBFAFD	#FFFFFF
109	#A79DCF	#FBFBFB
110	#D7D2E9	#FDFDFD
111	#ECD6D3	#FEFEFE
112	#E4E0F0	#FEFEFE
113	#CCC5E3	#FDFDFD
114	#D8D3EA	#FDFDFD
115	#B8AFD8	#FAFAFA
116	#CDC7E4	#FCFCFC
117	#BCB4DB	#FBFBFB
118	#D3CEE7	#FDFDFD
119	#FAFAFC	#FFFFFF
120	#E8E5F3	#FEFEFE
121	#F9F9FC	#FFFFFF
122	#B7AFD8	#FDFDFD
123	#FAFAFD	#FFFFFF
124	#C4BCDF	#FCFCFC
125	#B7AFD8	#FDFDFD
126	#FBF6F5	#FFFFFF
127	#E1DCEF	#FDFDFD
128	#EEECF6	#FFFFFF
129	#FBFBFD	#FFFFFF
130	#E5E1F1	#FEFEFE
131	#E8E5F3	#FEFEFE
132	#F6F4FA	#FFFFFF
133	#F8EFED	#FFFFFF
134	#DED9ED	#FDFDFD
135	#EFEDF6	#FEFEFE
136	#ADA4D2	#FAFAFA
137	#FBF7F6	#FFFFFF
