x	y	clickSelects
0.0265264922741499	-0.714846073406733	862
0.0194131938179298	-0.727342857210741	5960
-0.12360334420672	-1.09344701063586	3783
0.0379523335744496	-0.692098966149109	3783
-0.12443989196261	-1.09401555779068	3783
0.0391286101267303	-0.691646226716769	3050
-0.09679595657727	-1.046836083145	862
-0.10545461614598	-1.06122402953847	2382
0.0568967835363203	-0.657424370220002	2382
-0.12413180582015	-1.09321585975051	3783
0.0680975161520401	-0.635770666773016	3783
-0.10988741986077	-1.07042773158029	5477
-0.10599432471522	-1.06262956305033	4524
-0.12443989196261	-1.09401555779068	1399
-0.1127055540633	-1.07371836936869	753
-0.12360334420672	-1.09344701063586	1326
0.0456843517811203	-0.677774114917089	2958
-0.12025242269292	-1.08633803076434	2382
0.0655530225728604	-0.641421599242472	2382
-0.1216220143268	-1.09004576147852	3997
-0.12025242269292	-1.08633803076434	3997
-0.11606012113191	-1.07997931859906	3997
0.0508855916883597	-0.670425185096482	3783
-0.0999245571709002	-1.05579506033843	3783
0.0609208785609798	-0.649066425616055	3783
0.0348185023797498	-0.698475159218188	3050
0.0416763252404504	-0.68496779409166	538
0.0887162184217596	-0.599885686892376	1286
-0.0790933742149598	-1.01872649581888	753
0.0348185023797498	-0.698475159218188	1326
0.0271074837834302	-0.712799974061565	1326
-0.10383347669772	-1.06129870206842	2958
0.0634635656384504	-0.644421294813125	3997
-0.12413180582015	-1.09321585975051	3997
0.0422667977547997	-0.684413933364692	3783
-0.10460783269429	-1.0605194996669	1726
-0.0852843763036502	-1.02771041807477	3050
0.0815828228241902	-0.612040933452358	862
-0.12025242269292	-1.08633803076434	5477
-0.11247719227299	-1.07426328305183	1326
0.0271074837834302	-0.712799974061565	2382
-0.10155345655486	-1.05517161987429	2382
0.0640675275868103	-0.643210364574295	2382
-0.0971015708028302	-1.04983749666611	3997
0.0559765748114298	-0.66016381021933	3997
-0.0895119160720501	-1.03537440507836	3997
-0.10653369814178	-1.06526876191897	3997
-0.11636755436059	-1.080029878075	3783
-0.12465994171698	-1.09505972715683	1726
-0.10827500689032	-1.06638715969145	3050
-0.11796620275939	-1.08404374338362	538
-0.10070464973147	-1.05341983639332	4524
-0.10491457214594	-1.06044187983414	1286
0.0646718615275104	-0.642499300941265	3997
-0.10545461614598	-1.06122402953847	3997
0.0348185023797498	-0.698475159218188	3997
-0.10796823855933	-1.06691596971818	3050
0.0687038957463804	-0.634798171409319	3305
-0.10460783269429	-1.0605194996669	4524
0.0594394828047298	-0.653781127831001	1399
0.0543500532977204	-0.664236920239286	5477
0.0431365680777098	-0.684418554012917	753
-0.10827500689032	-1.06638715969145	2958
0.06660795505561	-0.639319556481881	2958
0.0531545889704104	-0.663623949768789	2958
-0.0796918305229504	-1.02249576120055	2958
0.0462768270909804	-0.67681032541729	2958
-0.0765627068560297	-1.01403914927732	3997
0.0162880883458199	-0.734503558387882	3997
0.0125907784341104	-0.742842639388994	3997
-0.11636755436059	-1.080029878075	3997
-0.11354839532879	-1.07519410486487	3783
0.0672141203770602	-0.637927433893569	1726
0.0271074837834302	-0.712799974061565	1726
0.0750054312367903	-0.623065679574737	538
-0.0925762506220504	-1.04029968072328	1399
