x	y	group
893.25	237.25	47297
893.25	237.75	47297
895.75	240.25	47297
897.25	240.25	47297
898.75	238.75	47297
898.75	238.25	47297
898.25	237.75	47297
898.25	236.25	47297
898.75	236.25	47297
899.75	237.25	47297
900.25	237.25	47297
900.75	236.75	47297
903.25	236.75	47297
903.25	237.25	47297
902.25	238.25	47297
901.25	238.25	47297
900.75	238.75	47297
900.75	239.25	47297
901.25	239.75	47297
901.25	240.25	47297
900.75	240.75	47297
900.75	241.25	47297
901.25	241.75	47297
901.25	242.75	47297
901.75	243.25	47297
901.75	243.75	47297
900.75	243.75	47297
900.75	244.25	47297
901.75	245.25	47297
905.25	245.25	47297
905.75	244.75	47297
906.75	244.75	47297
907.25	244.25	47297
907.25	243.75	47297
906.75	243.25	47297
906.75	241.75	47297
907.75	240.75	47297
908.25	240.75	47297
908.25	241.75	47297
908.75	242.25	47297
908.75	242.75	47297
908.25	243.25	47297
908.25	243.75	47297
908.75	244.25	47297
908.75	245.25	47297
909.75	245.25	47297
909.75	245.75	47297
909.25	246.25	47297
908.75	246.25	47297
907.75	245.25	47297
907.25	245.25	47297
907.25	245.75	47297
907.75	246.25	47297
907.75	247.75	47297
906.75	247.75	47297
906.75	248.75	47297
906.25	249.25	47297
906.25	249.75	47297
906.75	250.25	47297
907.25	250.25	47297
907.25	249.25	47297
907.75	249.25	47297
908.25	249.75	47297
909.25	249.75	47297
909.75	250.25	47297
909.75	250.75	47297
909.25	251.25	47297
909.25	251.75	47297
909.75	252.25	47297
910.25	252.25	47297
911.25	251.25	47297
911.25	250.75	47297
910.75	250.25	47297
910.75	249.75	47297
911.25	249.75	47297
911.75	250.25	47297
912.25	250.25	47297
912.75	249.75	47297
912.75	248.75	47297
913.25	248.75	47297
913.75	249.25	47297
914.25	249.25	47297
914.75	248.75	47297
915.25	248.75	47297
915.25	249.25	47297
914.25	250.25	47297
913.25	250.25	47297
913.25	250.75	47297
913.75	251.25	47297
914.25	251.25	47297
915.25	250.25	47297
915.75	250.25	47297
916.25	250.75	47297
917.75	250.75	47297
918.25	250.25	47297
918.25	248.75	47297
917.75	248.25	47297
917.75	247.75	47297
918.25	247.75	47297
919.25	248.75	47297
919.25	250.75	47297
919.75	251.25	47297
919.75	252.25	47297
920.75	252.25	47297
920.75	252.75	47297
919.75	253.75	47297
919.25	253.75	47297
919.25	252.75	47297
918.75	252.75	47297
918.25	253.25	47297
918.25	253.75	47297
918.75	254.25	47297
918.75	254.75	47297
918.25	255.25	47297
918.25	255.75	47297
918.75	255.75	47297
919.25	255.25	47297
919.75	255.25	47297
919.75	256.75	47297
919.25	257.25	47297
919.25	257.75	47297
919.75	258.25	47297
920.25	258.25	47297
920.25	257.25	47297
921.25	257.25	47297
921.75	256.75	47297
922.25	256.75	47297
922.25	257.25	47297
921.25	258.25	47297
921.25	258.75	47297
922.25	259.75	47297
922.25	260.75	47297
925.75	260.75	47297
925.75	260.25	47297
925.25	259.75	47297
924.25	259.75	47297
924.25	258.75	47297
923.75	258.75	47297
923.25	259.25	47297
922.75	259.25	47297
922.75	257.75	47297
923.25	257.25	47297
923.25	256.75	47297
922.25	255.75	47297
921.25	255.75	47297
920.75	255.25	47297
920.75	253.75	47297
921.75	252.75	47297
921.75	249.75	47297
922.75	249.75	47297
922.75	249.25	47297
921.75	248.25	47297
921.75	246.25	47297
921.25	245.75	47297
920.75	245.75	47297
920.75	246.75	47297
920.25	247.25	47297
919.75	247.25	47297
919.75	246.25	47297
919.25	246.25	47297
918.75	246.75	47297
