group	fill	colour
1	#E8E5F3	#FEFEFE
2	#D3CEE7	#FDFDFD
3	#EEECF6	#FFFFFF
4	#F1DFDD	#FEFEFE
5	#E1BEBA	#FEFEFE
6	#FBF6F5	#FFFFFF
7	#E1BEBA	#FEFEFE
8	#DDD8EC	#FEFEFE
9	#E5E1F1	#FEFEFE
10	#D5CFE8	#FEFEFE
11	#FEFDFD	#FFFFFF
12	#D4CEE7	#FDFDFD
13	#FBF6F5	#FFFFFF
14	#FAFAFC	#FFFFFF
15	#EFEDF6	#FEFEFE
16	#D3CEE7	#FDFDFD
17	#FEFEFD	#FFFFFF
18	#DDD8ED	#FEFEFE
19	#F8EEED	#FFFFFF
20	#FBFAFD	#FFFFFF
21	#ECD5D2	#FEFEFE
22	#F4E6E4	#FEFEFE
23	#C3BBDE	#FDFDFD
24	#E4E0F0	#FEFEFE
25	#F9F8FC	#FFFFFF
26	#EFECF6	#FEFEFE
27	#E4E1F0	#FEFEFE
28	#C5BDDF	#FCFCFC
29	#B7AFD8	#FDFDFD
30	#FBF6F6	#FFFFFF
31	#FBFAFD	#FFFFFF
32	#F7ECEB	#FFFFFF
33	#D3CEE7	#FDFDFD
34	#DDD8EC	#FEFEFE
35	#C3BBDE	#FDFDFD
36	#FAF9FC	#FFFFFF
37	#B7AFD8	#FDFDFD
38	#F2F0F8	#FEFEFE
39	#9B91C9	#FAFAFA
40	#DDD9ED	#FEFEFE
41	#DDD8EC	#FEFEFE
42	#F9F8FC	#FFFFFF
43	#9A90C8	#FAFAFA
44	#E1DDEF	#FDFDFD
45	#D8D2EA	#FDFDFD
46	#F1DFDD	#FEFEFE
47	#F8EEED	#FFFFFF
48	#B7AFD8	#FDFDFD
49	#EFECF6	#FFFFFF
50	#E6E2F1	#FEFEFE
51	#F8EEED	#FFFFFF
52	#F8EEED	#FFFFFF
53	#EDEAF5	#FEFEFE
54	#D9B0AB	#FDFDFD
55	#FFFFFF	#FFFFFF
56	#F7EDEC	#FEFEFE
57	#FAF9FC	#FFFFFF
58	#E9CECA	#FEFEFE
59	#FAFAFC	#FFFFFF
60	#E1BEBA	#FEFEFE
61	#EBD4D0	#FEFEFE
62	#B7AFD8	#FDFDFD
63	#F7EDEC	#FFFFFF
65	#DCD8EC	#FEFEFE
66	#DCD7EC	#FEFEFE
67	#D4CFE8	#FEFEFE
68	#FAF9FC	#FFFFFF
69	#CBC4E3	#FDFDFD
70	#D5CFE8	#FEFEFE
71	#EEEBF6	#FFFFFF
72	#EBD4D0	#FEFEFE
73	#F9F8FC	#FFFFFF
74	#C4BDDF	#FCFCFC
75	#DCD7EC	#FEFEFE
76	#E9E5F3	#FEFEFE
77	#D3CEE7	#FDFDFD
78	#FBF6F6	#FFFFFF
79	#EBD4D0	#FEFEFE
80	#BEB6DC	#FCFCFC
81	#FAF9FC	#FFFFFF
82	#BDB5DB	#FCFCFC
83	#F1E0DE	#FEFEFE
84	#FEFCFC	#FFFFFF
85	#DCD7EC	#FEFEFE
86	#E9CECB	#FEFEFE
87	#AFA6D3	#FCFCFC
88	#EBD3D0	#FEFEFE
89	#DCD8EC	#FEFEFE
90	#E8E5F3	#FEFEFE
91	#DDD8EC	#FEFEFE
92	#D3CEE7	#FDFDFD
93	#C7C0E0	#FCFCFC
94	#D7D2E9	#FDFDFD
95	#C4BDDF	#FCFCFC
96	#D2CCE7	#FBFBFB
97	#C3BBDE	#FDFDFD
98	#C3BBDE	#FDFDFD
99	#EFEDF6	#FFFFFF
100	#D5CFE8	#FEFEFE
101	#E6E2F1	#FEFEFE
102	#FBFAFD	#FFFFFF
103	#FBF7F6	#FFFFFF
104	#D4CFE8	#FEFEFE
105	#F1E0DD	#FEFEFE
106	#FBF6F5	#FFFFFF
107	#FBF6F5	#FFFFFF
108	#F9F1F0	#FFFFFF
109	#EBD4D0	#FEFEFE
110	#B7AED8	#FDFDFD
111	#FAF9FC	#FFFFFF
112	#EEEBF6	#FFFFFF
113	#E9E6F3	#FEFEFE
114	#FBF6F5	#FFFFFF
115	#B7AFD8	#FDFDFD
116	#F1E0DD	#FEFEFE
117	#C3BBDE	#FDFDFD
118	#EBD4D0	#FEFEFE
119	#EEECF6	#FFFFFF
120	#FBFAFD	#FFFFFF
121	#DDD8EC	#FEFEFE
122	#E6E2F1	#FEFEFE
123	#EEECF6	#FFFFFF
124	#D3CEE7	#FDFDFD
125	#D4CEE8	#FEFEFE
126	#F8EFED	#FFFFFF
127	#F2F0F8	#FEFEFE
128	#CBC5E3	#FDFDFD
129	#FAFAFD	#FFFFFF
130	#DCD8EC	#FEFEFE
131	#F6F5FA	#FFFFFF
132	#D4CFE8	#FDFDFD
133	#B7AFD8	#FDFDFD
134	#F1E0DD	#FEFEFE
135	#D9B0AA	#FDFDFD
136	#D2CCE7	#FCFCFC
137	#E8E5F3	#FEFEFE
138	#CBC5E3	#FDFDFD
139	#EFECF6	#FEFEFE
140	#EFECF6	#FFFFFF
141	#AFA6D3	#FCFCFC
142	#FBFAFD	#FFFFFF
143	#F7EEEC	#FFFFFF
144	#E7E4F2	#FEFEFE
145	#C0B9DD	#FBFBFB
146	#B2A9D5	#F7F7F7
147	#FBF6F6	#FFFFFF
148	#F1DFDD	#FEFEFE
149	#FBFAFD	#FFFFFF
150	#D4CEE8	#FEFEFE
151	#FAF9FC	#FFFFFF
152	#FBFAFD	#FFFFFF
153	#EFEDF6	#FEFEFE
154	#EBD4D0	#FEFEFE
155	#E1BEB9	#FEFEFE
156	#EFECF6	#FFFFFF
157	#E1BEB9	#FEFEFE
158	#D5CFE8	#FEFEFE
159	#F1E0DE	#FEFEFE
160	#F1DFDD	#FEFEFE
161	#D4CFE8	#FEFEFE
162	#C3BBDE	#FDFDFD
163	#CBC5E3	#FDFDFD
164	#DDD8EC	#FEFEFE
165	#E1BEBA	#FEFEFE
166	#AEA5D3	#FCFCFC
167	#EBD4D0	#FEFEFE
168	#D9B0AA	#FDFDFD
169	#D4CEE7	#FDFDFD
170	#F9F1F0	#FFFFFF
171	#FFFEFE	#FFFFFF
172	#FBFBFD	#FFFFFF
173	#F7EDEB	#FFFFFF
174	#FBF6F5	#FFFFFF
175	#D3CDE7	#FDFDFD
176	#F6F5FA	#FFFFFF
177	#DDD8EC	#FEFEFE
178	#EFECF6	#FFFFFF
179	#FAF4F3	#FFFFFF
180	#CCC5E3	#FDFDFD
181	#C3BBDE	#FDFDFD
182	#EBD4D0	#FEFEFE
183	#D5CFE8	#FEFEFE
184	#D8D2EA	#FDFDFD
185	#DCD7EC	#FEFEFE
186	#FBF6F6	#FFFFFF
187	#DDD8EC	#FEFEFE
188	#E9E6F3	#FEFEFE
189	#FFFFFF	#FFFFFF
190	#CDC7E4	#FCFCFC
191	#E6E2F1	#FEFEFE
192	#EFEDF6	#FEFEFE
193	#FBF6F5	#FFFFFF
194	#F8EEED	#FFFFFF
195	#EAE7F4	#FEFEFE
196	#DCD8EC	#FEFEFE
197	#E4E1F1	#FEFEFE
198	#B8AFD8	#FDFDFD
199	#FBF6F5	#FFFFFF
200	#EBD3D0	#FEFEFE
201	#DCD8EC	#FEFEFE
202	#EEECF6	#FFFFFF
203	#F6E9E8	#FEFEFE
204	#F8EEED	#FFFFFF
205	#D4A5A0	#FCFCFC
206	#D4CEE7	#FDFDFD
207	#F8EEED	#FFFFFF
208	#D4CFE8	#FEFEFE
209	#D4CFE8	#FEFEFE
210	#FBF6F6	#FFFFFF
211	#FAF9FC	#FFFFFF
212	#AFA5D3	#FCFCFC
213	#A79DCF	#FBFBFB
214	#C3BCDF	#FCFCFC
215	#E4E0F0	#FEFEFE
216	#EEECF6	#FEFEFE
217	#C3BBDE	#FDFDFD
218	#DCD7EC	#FEFEFE
219	#FEFCFC	#FFFFFF
220	#EEECF6	#FFFFFF
221	#F7ECEB	#FFFFFF
222	#DDD8EC	#FEFEFE
223	#AFA6D3	#FCFCFC
224	#FBF6F5	#FFFFFF
225	#DCD7EC	#FEFEFE
226	#CDC6E4	#FDFDFD
227	#FAF9FC	#FFFFFF
228	#D5CFE8	#FEFEFE
229	#CDC7E4	#FDFDFD
