group	fill	colour
1	#EFEDF6	#FEFEFE
2	#EDD7D4	#FEFEFE
3	#FFFEFE	#FFFFFF
4	#E8E5F3	#FEFEFE
5	#F1DFDD	#FEFEFE
6	#F7ECEB	#FFFFFF
7	#F1E0DD	#FEFEFE
8	#C68C86	#FBFBFB
9	#EFECF6	#FEFEFE
10	#E2C1BC	#FDFDFD
11	#FEFDFC	#FFFFFF
12	#E9CECA	#FEFEFE
13	#E6C8C4	#FDFDFD
14	#F8F7FB	#FFFFFF
15	#F5F4FA	#FFFFFF
16	#F1E0DD	#FEFEFE
17	#F0DDDA	#FEFEFE
18	#E6C8C4	#FDFDFD
19	#F9F8FC	#FFFFFF
20	#EEECF6	#FFFFFF
21	#EFECF6	#FFFFFF
22	#C3BBDE	#FDFDFD
23	#FBFAFD	#FFFFFF
24	#F6F4FA	#FFFFFF
25	#F9F1F0	#FFFFFF
26	#F9F9FC	#FFFFFF
27	#F6EBE9	#FEFEFE
28	#D4A59F	#FCFCFC
29	#D8D3EA	#FDFDFD
30	#E7E4F2	#FEFEFE
31	#FBF6F5	#FFFFFF
32	#F7F5FA	#FFFFFF
33	#F2F1F8	#FFFFFF
34	#FBFAFD	#FFFFFF
35	#ECEAF5	#FEFEFE
36	#FAF9FC	#FFFFFF
37	#F7EEEC	#FFFFFF
38	#DED9ED	#FDFDFD
39	#DBD6EC	#FEFEFE
40	#F1E0DE	#FEFEFE
41	#FBF6F5	#FFFFFF
42	#D8D2EA	#FDFDFD
43	#FCFCFE	#FFFFFF
44	#FFFEFE	#FFFFFF
45	#FEFCFC	#FFFFFF
46	#C3BBDE	#FDFDFD
47	#FBFAFD	#FFFFFF
48	#FBFBFD	#FFFFFF
49	#EFECF6	#FEFEFE
50	#FDFBFA	#FFFFFF
52	#E6E3F2	#FEFEFE
53	#EFDCDA	#FEFEFE
54	#D9B0AB	#FDFDFD
55	#FAF9FC	#FFFFFF
56	#EBD4D0	#FEFEFE
57	#FBF6F5	#FFFFFF
58	#DED9ED	#FDFDFD
59	#FBFAFD	#FFFFFF
60	#CF9D97	#FCFCFC
61	#F8EEED	#FFFFFF
