group	fill	colour
1	#F3E4E2	#FDFDFD
2	#F0DCDA	#FCFCFC
3	#F4E6E4	#FDFDFD
4	#FEFDFD	#FFFFFF
5	#FCF7F7	#FFFFFF
6	#E2DEEF	#FDFDFD
7	#FAF3F2	#FFFFFF
8	#FBF6F5	#FFFFFF
9	#FDFAF9	#FFFFFF
10	#F4F2F9	#FEFEFE
11	#E8CDC9	#FAFAFA
12	#FBF6F5	#FFFFFF
13	#F1DFDC	#FDFDFD
14	#F7ECEB	#FEFEFE
15	#F9F8FB	#FFFFFF
16	#F5E8E6	#FEFEFE
17	#FEFEFE	#FFFFFF
18	#F7ECEB	#FEFEFE
19	#EFDAD8	#FDFDFD
20	#FAF3F2	#FFFFFF
21	#FAF2F2	#FFFFFF
22	#E7CBC7	#FCFCFC
23	#FAF3F2	#FFFFFF
24	#FCF9F8	#FFFFFF
25	#E8CCC8	#F8F8F8
26	#FBF5F5	#FEFEFE
27	#EEDAD7	#FDFDFD
28	#FBF6F5	#FFFFFF
29	#F6F4FA	#FFFFFF
30	#EED8D6	#FEFEFE
31	#F9F1F0	#FEFEFE
32	#FEFCFC	#FFFFFF
33	#F1E0DE	#FEFEFE
34	#FCFCFD	#FFFFFF
35	#E7CAC7	#FDFDFD
36	#E6E2F1	#FCFCFC
37	#F5E9E7	#FEFEFE
38	#F7EEEC	#FEFEFE
39	#F7EDEB	#FEFEFE
40	#EDD8D5	#FDFDFD
41	#F2E1DF	#FEFEFE
42	#F1E0DE	#FEFEFE
43	#E7E3F2	#FEFEFE
44	#FCF9F8	#FFFFFF
45	#FFFFFF	#FFFFFF
46	#FBF6F5	#FFFFFF
47	#F8F7FB	#FFFFFF
48	#F5F4FA	#FEFEFE
49	#E4C4C0	#FCFCFC
50	#FBF5F4	#FFFFFF
52	#FCF9F8	#FFFFFF
53	#F5F3F9	#FEFEFE
54	#F9F1F0	#FEFEFE
55	#FEFDFD	#FFFFFF
56	#F0EDF7	#FEFEFE
57	#F9F1EF	#FFFFFF
58	#F6EBEA	#FEFEFE
59	#F1DFDD	#FEFEFE
60	#F5E8E7	#FEFEFE
61	#EEECF6	#FEFEFE
62	#FFFEFE	#FFFFFF
63	#E8CDC9	#FCFCFC
64	#F7EDEC	#FEFEFE
65	#F5E7E6	#FDFDFD
66	#F9F1F0	#FEFEFE
67	#ECEAF5	#FEFEFE
68	#FEFEFF	#FFFFFF
69	#F1EFF7	#FEFEFE
70	#F0DEDB	#FEFEFE
71	#E7E3F2	#FDFDFD
72	#F2F1F8	#FEFEFE
73	#F9F1F0	#FEFEFE
74	#E5E1F1	#FDFDFD
75	#F4E5E4	#FDFDFD
76	#EDD7D5	#FDFDFD
77	#FCF8F7	#FFFFFF
78	#FEFDFD	#FFFFFF
79	#FCF9F8	#FFFFFF
80	#F4E7E5	#FEFEFE
81	#F8EEED	#FEFEFE
82	#E8E4F2	#FDFDFD
83	#F5E7E6	#FEFEFE
84	#F6EAE8	#FEFEFE
85	#EBD4D0	#FEFEFE
86	#DEB8B3	#F9F9F9
87	#F6F4FA	#FFFFFF
88	#F1E0DD	#FEFEFE
89	#FBF6F5	#FFFFFF
90	#E5E1F1	#FDFDFD
91	#FBF6F5	#FFFFFF
92	#F7EEEC	#FFFFFF
93	#E0DCEE	#FDFDFD
94	#E0BDB9	#FDFDFD
95	#FDFBFB	#FFFFFF
97	#FFFFFF	#FFFFFF
98	#EEECF6	#FEFEFE
99	#EBD2CF	#FDFDFD
100	#F6EAE8	#FEFEFE
101	#FCF7F7	#FFFFFF
102	#FDFBFA	#FFFFFF
103	#FDFCFE	#FFFFFF
104	#F7EDEC	#FEFEFE
105	#F6F5FA	#FEFEFE
106	#F9F2F1	#FFFFFF
107	#F2F1F8	#FEFEFE
108	#F6EAE8	#FEFEFE
109	#FCF7F7	#FFFFFF
110	#F8EFEE	#FEFEFE
111	#FBF5F4	#FEFEFE
112	#F2E2E0	#FDFDFD
113	#FDFAF9	#FFFFFF
114	#FCFBFD	#FFFFFF
115	#F5E9E7	#FEFEFE
116	#FDFDFE	#FFFFFF
117	#F6EAE8	#FEFEFE
118	#EAE7F4	#FEFEFE
119	#F8EFEE	#FEFEFE
120	#FCF7F7	#FFFFFF
121	#EFEDF6	#FEFEFE
122	#F4E7E5	#FDFDFD
123	#FDFBFB	#FFFFFF
124	#F7ECEA	#FEFEFE
125	#E7CBC8	#FDFDFD
126	#DFBBB7	#FBFBFB
127	#EDEBF5	#FEFEFE
128	#F0DDDB	#FDFDFD
129	#ECE9F5	#FEFEFE
130	#FAF3F2	#FFFFFF
131	#FEFDFD	#FFFFFF
132	#E9CFCB	#FCFCFC
133	#E3C2BE	#FCFCFC
