group	fill	colour
1	#F6EAE8	#FEFEFE
2	#F9F0EF	#FEFEFE
3	#FAF4F4	#FFFFFF
4	#F1EFF7	#FEFEFE
5	#E9E6F3	#FEFEFE
6	#F5E7E5	#FEFEFE
7	#FDFCFE	#FFFFFF
8	#FAF4F3	#FFFFFF
9	#FCF8F7	#FFFFFF
10	#FDFAFA	#FFFFFF
11	#FBF6F5	#FFFFFF
12	#FCF8F7	#FFFFFF
13	#FDFDFE	#FFFFFF
14	#FBF6F5	#FFFFFF
15	#FFFEFE	#FFFFFF
16	#FFFFFF	#FFFFFF
17	#D3CDE7	#FBFBFB
18	#FAF4F3	#FFFFFF
19	#FEFCFB	#FFFFFF
20	#F2F0F8	#FEFEFE
21	#FBF5F4	#FFFFFF
22	#FAF3F2	#FEFEFE
23	#F9F2F1	#FEFEFE
24	#FCF9F8	#FFFFFF
25	#F1E1DE	#FEFEFE
26	#FDFDFE	#FFFFFF
27	#FDFDFE	#FFFFFF
28	#E5C6C3	#FCFCFC
29	#FAF4F3	#FFFFFF
30	#F5E8E6	#FEFEFE
31	#FBF6F5	#FFFFFF
32	#E1BEB9	#FDFDFD
33	#C68D87	#FBFBFB
34	#F2E2E0	#FEFEFE
35	#C0837C	#FAFAFA
36	#EAE7F4	#FDFDFD
37	#ECE9F5	#FEFEFE
38	#FEFCFB	#FFFFFF
39	#F0EEF7	#FEFEFE
40	#FCFCFE	#FFFFFF
41	#F1E0DD	#FEFEFE
42	#F4E5E3	#FEFEFE
43	#EBD3CF	#FDFDFD
44	#FBF5F4	#FFFFFF
45	#F9F1F0	#FFFFFF
46	#F8F7FB	#FFFFFF
47	#EED8D5	#FDFDFD
48	#FDFBFA	#FFFFFF
49	#E4E0F0	#FDFDFD
50	#F3E3E1	#FEFEFE
52	#F8EFEE	#FEFEFE
53	#F6EAE8	#FEFEFE
54	#F6EAE9	#FEFEFE
55	#FDFBFB	#FFFFFF
56	#F9F1F0	#FEFEFE
57	#E7E4F2	#FDFDFD
58	#FAF5F4	#FFFFFF
59	#FDFBFB	#FFFFFF
60	#F7EDEB	#FEFEFE
61	#FDFDFE	#FFFFFF
62	#DDD8EC	#FEFEFE
63	#F9F1F0	#FEFEFE
64	#F6EBEA	#FEFEFE
65	#FCFBFD	#FFFFFF
