x	y	group
671.75	486.75	12070
671.75	487.25	12070
672.25	487.25	12070
673.75	485.75	12070
673.75	485.25	12070
672.75	484.25	12070
672.75	482.75	12070
673.25	482.25	12070
673.25	481.25	12070
673.75	480.75	12070
674.25	480.75	12070
674.75	481.25	12070
675.75	481.25	12070
675.75	481.75	12070
675.25	482.25	12070
675.25	483.25	12070
674.75	483.75	12070
674.75	484.25	12070
675.25	484.75	12070
676.25	484.75	12070
676.25	485.25	12070
675.75	485.75	12070
675.75	487.75	12070
675.25	488.25	12070
675.25	488.75	12070
675.75	488.75	12070
676.25	488.25	12070
677.25	488.25	12070
677.75	487.75	12070
678.25	487.75	12070
678.75	488.25	12070
678.75	488.75	12070
677.75	489.75	12070
677.75	490.25	12070
678.25	490.25	12070
678.75	489.75	12070
679.25	489.75	12070
679.25	492.75	12070
679.75	493.25	12070
679.75	493.75	12070
679.25	494.25	12070
679.25	494.75	12070
679.75	495.25	12070
680.25	495.25	12070
680.25	494.25	12070
680.75	493.75	12070
681.25	493.75	12070
682.75	495.25	12070
682.75	495.75	12070
682.25	495.75	12070
681.75	495.25	12070
681.25	495.25	12070
680.75	495.75	12070
680.75	496.25	12070
681.75	496.25	12070
682.25	496.75	12070
683.25	496.75	12070
684.25	497.75	12070
684.75	497.75	12070
684.75	497.25	12070
684.25	496.75	12070
684.25	496.25	12070
685.25	496.25	12070
685.75	495.75	12070
685.75	493.75	12070
686.25	493.75	12070
687.25	494.75	12070
688.75	494.75	12070
688.75	494.25	12070
688.25	493.75	12070
687.25	493.75	12070
686.75	493.25	12070
686.75	492.75	12070
687.25	492.25	12070
687.25	491.75	12070
685.75	490.25	12070
685.25	490.25	12070
685.25	491.25	12070
684.75	491.25	12070
683.75	490.25	12070
683.25	490.25	12070
681.75	491.75	12070
681.25	491.75	12070
681.25	488.75	12070
680.25	487.75	12070
680.25	487.25	12070
680.75	486.75	12070
680.75	486.25	12070
680.25	485.75	12070
679.25	485.75	12070
678.75	485.25	12070
677.75	485.25	12070
677.25	484.75	12070
677.25	484.25	12070
680.25	484.25	12070
680.75	483.75	12070
681.25	483.75	12070
681.25	485.75	12070
681.75	486.25	12070
682.25	486.25	12070
682.25	483.75	12070
681.25	482.75	12070
680.25	482.75	12070
678.25	480.75	12070
678.25	480.25	12070
679.25	480.25	12070
679.75	479.75	12070
680.25	479.75	12070
680.75	480.25	12070
680.75	480.75	12070
680.25	481.25	12070
680.25	481.75	12070
681.25	481.75	12070
681.75	482.25	12070
682.75	482.25	12070
683.25	482.75	12070
683.25	483.75	12070
683.75	484.25	12070
684.25	484.25	12070
684.75	483.75	12070
685.75	483.75	12070
686.75	482.75	12070
686.75	481.75	12070
