group	fill	colour
1	#F2E2E0	#FEFEFE
2	#D5CFE8	#FEFEFE
3	#ECD5D2	#FEFEFE
4	#FBFAFD	#FFFFFF
5	#C48983	#FBFBFB
6	#EED9D6	#FEFEFE
7	#F4E5E3	#FEFEFE
8	#E6C8C4	#FDFDFD
9	#E6C8C4	#FDFDFD
10	#F1E0DE	#FEFEFE
11	#F6EBE9	#FEFEFE
12	#EAD1CE	#FDFDFD
13	#EBD4D1	#FDFDFD
14	#EFDCDA	#FEFEFE
15	#EBD3D0	#FEFEFE
16	#F9F1F0	#FFFFFF
17	#ECD4D1	#FDFDFD
18	#F6EAE8	#FEFEFE
19	#EDD7D4	#FDFDFD
20	#F5E7E6	#FEFEFE
21	#F8EFEE	#FEFEFE
22	#EDD6D3	#FEFEFE
23	#F1DFDD	#FEFEFE
24	#F4E5E3	#FEFEFE
25	#EBD3D0	#FEFEFE
26	#FDFAFA	#FFFFFF
27	#E4C4BF	#FDFDFD
28	#F3E4E2	#FEFEFE
29	#FCFBFD	#FFFFFF
30	#F8F7FB	#FFFFFF
31	#D4A6A0	#FAFAFA
32	#E7CAC7	#FDFDFD
33	#EED9D6	#FEFEFE
34	#F7EDEB	#FEFEFE
35	#F6EAE8	#FEFEFE
36	#F1E0DD	#FEFEFE
37	#FBF6F5	#FFFFFF
38	#EBD4D1	#FDFDFD
39	#C68D86	#FBFBFB
40	#FDFAFA	#FFFFFF
41	#EBD2CF	#FDFDFD
42	#E2C1BC	#FDFDFD
43	#E5C7C3	#FDFDFD
44	#F7EDEC	#FEFEFE
45	#F5E7E5	#FEFEFE
46	#D4A5A0	#FCFCFC
47	#F8EEED	#FFFFFF
48	#F7EDEC	#FFFFFF
49	#ECD5D2	#FEFEFE
50	#EDD7D4	#FEFEFE
52	#F9F9FC	#FFFFFF
53	#CF9D97	#FCFCFC
54	#FFFFFF	#FFFFFF
55	#DFBCB7	#FCFCFC
56	#E6C8C4	#FDFDFD
57	#EFDCD9	#FEFEFE
58	#EFDCDA	#FEFEFE
59	#E9CECA	#FDFDFD
60	#EED8D5	#FEFEFE
61	#F7ECEB	#FFFFFF
62	#EFDCD9	#FEFEFE
63	#C9918B	#FBFBFB
64	#ECD5D2	#FEFEFE
65	#FBFAFD	#FFFFFF
66	#FDFAFA	#FFFFFF
67	#F9F8FC	#FFFFFF
68	#F5E8E6	#FEFEFE
69	#EFDBD8	#FDFDFD
70	#D9B0AA	#FDFDFD
71	#FCFBFD	#FFFFFF
72	#F1E0DE	#FEFEFE
73	#F1DFDD	#FEFEFE
74	#F1E0DD	#FEFEFE
75	#F6EAE8	#FEFEFE
76	#FBFBFD	#FFFFFF
77	#F3F1F8	#FFFFFF
78	#F3E5E3	#FEFEFE
79	#E8CCC9	#FDFDFD
80	#E2C0BC	#FDFDFD
81	#F8F7FB	#FFFFFF
82	#EFDCD9	#FEFEFE
83	#F8EEED	#FEFEFE
84	#C68D86	#FBFBFB
85	#FBFBFD	#FFFFFF
86	#E4C4C0	#FDFDFD
87	#F3F1F8	#FFFFFF
88	#FEFEFE	#FFFFFF
89	#FBF6F6	#FFFFFF
90	#FEFCFC	#FFFFFF
91	#E4C4C0	#FDFDFD
