x	y	group
3241.75	230.75	24632
3241.75	231.25	24632
3242.25	231.25	24632
3246.75	226.75	24632
3247.25	226.75	24632
3247.25	227.25	24632
3242.75	231.75	24632
3242.75	232.25	24632
3243.25	232.25	24632
3248.25	227.25	24632
3248.75	227.25	24632
3249.75	228.25	24632
3249.75	230.25	24632
3250.25	230.75	24632
3250.25	232.25	24632
3248.75	233.75	24632
3248.75	234.25	24632
3249.25	234.25	24632
3252.25	231.25	24632
3252.75	231.25	24632
3254.75	233.25	24632
3254.75	234.25	24632
3255.75	234.25	24632
3257.75	236.25	24632
3257.75	236.75	24632
3257.25	237.25	24632
3257.25	237.75	24632
3258.25	237.75	24632
3258.25	238.25	24632
3257.25	239.25	24632
3257.25	239.75	24632
3257.75	239.75	24632
3259.25	238.25	24632
3259.75	238.25	24632
3260.25	238.75	24632
3260.25	239.75	24632
3260.75	239.75	24632
3261.75	238.75	24632
3263.75	238.75	24632
3264.25	238.25	24632
3264.75	238.25	24632
3264.75	239.25	24632
3265.25	239.75	24632
3266.25	239.75	24632
3266.75	240.25	24632
3266.75	241.25	24632
3267.25	241.25	24632
3269.25	239.25	24632
3269.25	238.75	24632
3268.75	238.25	24632
3268.25	238.25	24632
3268.25	239.25	24632
3267.75	239.25	24632
3267.25	238.75	24632
3267.25	236.75	24632
3266.75	236.25	24632
3266.75	235.75	24632
3267.25	235.75	24632
3267.75	236.25	24632
3268.25	236.25	24632
3269.25	235.25	24632
3270.25	235.25	24632
3271.25	234.25	24632
3272.25	234.25	24632
3272.25	233.75	24632
3271.25	232.75	24632
3271.25	232.25	24632
3272.25	232.25	24632
3274.25	230.25	24632
3274.75	230.25	24632
3274.75	231.25	24632
3275.75	231.25	24632
3275.75	231.75	24632
3275.25	232.25	24632
3275.25	232.75	24632
3275.75	232.75	24632
3276.75	231.75	24632
3277.75	231.75	24632
3277.75	231.25	24632
3277.25	230.75	24632
3276.25	230.75	24632
3275.75	230.25	24632
3275.75	229.25	24632
3274.75	229.25	24632
3274.75	228.75	24632
3275.75	227.75	24632
3276.25	227.75	24632
3276.25	228.75	24632
3277.25	229.75	24632
3278.25	229.75	24632
3278.25	230.75	24632
3278.75	231.25	24632
3279.25	231.25	24632
3279.25	230.25	24632
3280.75	228.75	24632
3282.75	228.75	24632
3282.75	227.75	24632
3283.75	226.75	24632
3283.75	226.25	24632
3282.75	226.25	24632
3282.75	224.75	24632
3283.25	224.75	24632
3283.75	225.25	24632
3284.75	225.25	24632
3285.25	225.75	24632
3285.75	225.75	24632
3287.75	223.75	24632
3287.75	223.25	24632
3286.75	223.25	24632
3285.75	222.25	24632
3285.75	221.75	24632
3286.25	221.25	24632
3286.25	220.75	24632
3285.75	220.25	24632
3285.75	219.75	24632
3286.25	219.25	24632
3286.25	218.25	24632
3286.75	217.75	24632
3286.75	217.25	24632
3286.25	216.75	24632
3286.25	216.25	24632
3286.75	215.75	24632
3287.75	215.75	24632
3287.75	215.25	24632
3286.75	214.25	24632
3286.75	213.75	24632
3287.25	213.25	24632
3287.25	212.75	24632
3286.75	212.25	24632
3285.75	212.25	24632
3285.25	211.75	24632
3285.25	211.25	24632
3285.75	210.75	24632
3285.75	210.25	24632
3285.25	209.75	24632
3284.75	209.75	24632
3284.75	210.75	24632
3284.25	210.75	24632
3283.75	210.25	24632
3283.75	209.75	24632
3284.75	208.75	24632
3284.75	207.25	24632
3284.25	206.75	24632
3284.25	205.75	24632
3283.75	205.25	24632
3283.75	204.25	24632
3282.75	204.25	24632
3282.25	203.75	24632
3282.25	203.25	24632
3282.75	202.75	24632
3283.75	202.75	24632
3283.75	202.25	24632
3283.25	201.75	24632
3283.25	201.25	24632
3283.75	201.25	24632
