group	fill	colour
1	#FBF6F5	#FFFFFF
2	#FBF6F5	#FFFFFF
3	#CDC7E4	#FDFDFD
4	#EFECF6	#FFFFFF
5	#EDEAF5	#FEFEFE
6	#E5E1F1	#FEFEFE
7	#E8E5F3	#FEFEFE
8	#F5F3FA	#FFFFFF
9	#E8E4F2	#FEFEFE
10	#F7ECEA	#FFFFFF
11	#C7C0E1	#FCFCFC
12	#A79ECF	#F9F9F9
13	#E7E4F2	#FEFEFE
14	#F6F4FA	#FFFFFF
15	#E5E2F1	#FEFEFE
16	#D0C9E5	#FBFBFB
17	#F6F5FA	#FFFFFF
18	#F2F0F8	#FFFFFF
19	#CCC5E3	#FDFDFD
20	#BEB6DC	#FCFCFC
21	#DCD7EC	#FEFEFE
22	#D4CFE8	#FDFDFD
23	#DFDAED	#FDFDFD
24	#F6F5FA	#FFFFFF
25	#E8E5F3	#FEFEFE
26	#FBF7F6	#FFFFFF
27	#FBF6F5	#FFFFFF
28	#EFEDF6	#FEFEFE
29	#EAE8F4	#FEFEFE
30	#D7D2EA	#FDFDFD
31	#FCFCFE	#FFFFFF
32	#FFFFFF	#FFFFFF
33	#D3CDE7	#FCFCFC
34	#F6EAE8	#FEFEFE
35	#DDD8EC	#FEFEFE
36	#F6F4FA	#FFFFFF
37	#FBFBFD	#FFFFFF
38	#ECE9F5	#FEFEFE
39	#ECEAF5	#FEFEFE
40	#F0EEF7	#FEFEFE
41	#DCD8EC	#FDFDFD
42	#D2CCE7	#F7F7F7
43	#DEDAED	#FAFAFA
44	#E5E1F1	#FCFCFC
45	#F1EFF8	#FEFEFE
46	#EFEDF6	#FEFEFE
47	#EDEAF5	#FEFEFE
48	#D1CBE6	#FCFCFC
49	#C4BDDF	#FCFCFC
50	#9B90C8	#FAFAFA
51	#E5E1F1	#FDFDFD
52	#DCD7EC	#FEFEFE
53	#CCC5E3	#FDFDFD
54	#FEFDFC	#FFFFFF
55	#F1DFDD	#FEFEFE
56	#F9F8FC	#FFFFFF
57	#EBD3D0	#FEFEFE
58	#FBFAFD	#FFFFFF
59	#ECD5D3	#FEFEFE
60	#E9E6F3	#FEFEFE
61	#EDEBF5	#FEFEFE
62	#E1DDEF	#FDFDFD
63	#D4CEE7	#FCFCFC
64	#B7AFD8	#FBFBFB
65	#EFEDF6	#FEFEFE
66	#C7C0E1	#FCFCFC
67	#E2DFF0	#FDFDFD
68	#D7D2E9	#FDFDFD
