x	y	group
1709.75	401.75	68077
1709.75	402.25	68077
1710.25	402.25	68077
1711.25	401.25	68077
1711.75	401.25	68077
1711.75	402.25	68077
1712.75	403.25	68077
1712.75	403.75	68077
1712.25	404.25	68077
1712.25	404.75	68077
1713.25	404.75	68077
1714.25	405.75	68077
1714.75	405.75	68077
1714.75	404.75	68077
1715.25	404.25	68077
1715.25	403.75	68077
1714.75	403.25	68077
1714.75	402.25	68077
1714.25	402.25	68077
1713.75	402.75	68077
1713.25	402.75	68077
1713.25	402.25	68077
1714.25	401.25	68077
1714.75	401.25	68077
1715.25	401.75	68077
1716.25	401.75	68077
1716.75	402.25	68077
1717.25	402.25	68077
1717.25	401.75	68077
1716.75	401.25	68077
1716.75	399.25	68077
1715.75	399.25	68077
1715.75	397.75	68077
1716.25	397.25	68077
1716.25	396.75	68077
1715.75	396.75	68077
1715.25	397.25	68077
1714.75	397.25	68077
1714.75	396.25	68077
1714.25	395.75	68077
1714.25	395.25	68077
1714.75	394.75	68077
1714.75	393.25	68077
1713.75	393.25	68077
1713.25	392.75	68077
1713.25	391.75	68077
1712.25	391.75	68077
1711.75	391.25	68077
1711.25	391.25	68077
1711.25	391.75	68077
1711.75	392.25	68077
1711.75	393.25	68077
1712.75	393.25	68077
1712.75	393.75	68077
1712.25	394.25	68077
1712.25	394.75	68077
1713.25	394.75	68077
1713.25	395.75	68077
1713.75	396.25	68077
1713.75	396.75	68077
1713.25	396.75	68077
1712.75	396.25	68077
1712.25	396.25	68077
1712.25	396.75	68077
1713.25	397.75	68077
1714.25	397.75	68077
1714.25	399.25	68077
1713.75	399.75	68077
1713.75	400.75	68077
1713.25	401.25	68077
1712.75	401.25	68077
1711.75	400.25	68077
1710.75	400.25	68077
1710.75	398.75	68077
1711.25	398.75	68077
1711.75	399.25	68077
1712.25	399.25	68077
1712.25	397.75	68077
1711.25	396.75	68077
1711.25	395.75	68077
1710.75	395.25	68077
1710.75	394.25	68077
1710.25	393.75	68077
1709.75	393.75	68077
1709.75	394.75	68077
1708.75	394.75	68077
1708.75	397.25	68077
1709.75	397.25	68077
1710.25	397.75	68077
1710.25	398.25	68077
1709.75	398.75	68077
1709.75	401.75	68077
