group	fill	colour
1	#E6C8C4	#FBFBFB
2	#F4F2F9	#FEFEFE
3	#F3E5E3	#FEFEFE
4	#EEDAD7	#FCFCFC
5	#F6E9E8	#FEFEFE
6	#EDD8D5	#FBFBFB
7	#F4E7E5	#FEFEFE
8	#F4E6E4	#FDFDFD
9	#F6EBEA	#FEFEFE
10	#FFFEFE	#FFFFFF
11	#F2E2DF	#FDFDFD
12	#FFFEFF	#FFFFFF
13	#FAF3F2	#FFFFFF
14	#EED8D6	#FDFDFD
15	#FBF5F5	#FFFFFF
16	#FEFCFB	#FFFFFF
17	#F9F1F0	#FEFEFE
18	#F3E4E2	#FDFDFD
19	#C9938C	#F0F0F0
20	#E2C1BD	#F4F4F4
21	#F4E7E5	#FDFDFD
22	#F0DDDB	#FCFCFC
23	#F2E3E1	#FDFDFD
24	#F1DFDC	#FCFCFC
25	#EFDAD8	#FDFDFD
26	#F9F1F0	#FEFEFE
27	#EAD2CE	#FBFBFB
28	#F7EDEC	#FEFEFE
29	#E6C9C5	#F8F8F8
30	#E8CCC9	#F8F8F8
31	#CC9891	#EAEAEA
32	#DEBAB5	#F8F8F8
33	#E6C9C5	#F9F9F9
34	#F6EAE8	#FDFDFD
35	#F2E1DF	#FDFDFD
36	#EEDAD7	#FDFDFD
37	#EBD2CF	#FCFCFC
38	#DFBAB6	#F8F8F8
39	#E6C9C5	#F8F8F8
40	#F0DEDB	#FCFCFC
41	#F0DDDB	#FCFCFC
42	#F6EBEA	#FEFEFE
43	#EED9D6	#FDFDFD
44	#FAF2F1	#FFFFFF
45	#EED8D5	#FDFDFD
46	#F2E1DF	#FDFDFD
47	#EFDBD9	#FCFCFC
48	#FAF2F2	#FEFEFE
49	#E6C8C4	#FBFBFB
50	#F3E3E1	#FDFDFD
51	#F4E6E4	#FDFDFD
52	#D8ACA7	#FBFBFB
53	#EBD4D1	#FBFBFB
54	#E7CAC6	#FCFCFC
55	#EFDBD9	#FDFDFD
56	#F8EFEE	#FEFEFE
57	#F4E6E4	#FDFDFD
58	#F7ECEB	#FEFEFE
59	#E3C3BF	#FDFDFD
60	#F6EBEA	#FEFEFE
61	#FEFCFC	#FFFFFF
