x	y	group
306.75	14.75	69080
306.75	15.25	69080
307.75	15.25	69080
307.75	16.25	69080
308.25	16.75	69080
308.75	16.75	69080
309.25	16.25	69080
311.75	16.25	69080
314.25	18.75	69080
315.25	18.75	69080
315.25	19.75	69080
315.75	20.25	69080
316.25	20.25	69080
319.25	17.25	69080
319.75	17.25	69080
319.75	17.75	69080
318.75	18.75	69080
318.75	19.25	69080
319.75	19.25	69080
320.25	19.75	69080
320.25	20.75	69080
322.25	22.75	69080
322.75	22.75	69080
324.25	21.25	69080
324.25	20.75	69080
323.75	20.25	69080
323.75	19.75	69080
324.75	19.75	69080
325.25	19.25	69080
325.25	18.75	69080
322.25	15.75	69080
321.75	15.75	69080
320.75	16.75	69080
320.25	16.75	69080
320.25	16.25	69080
321.25	15.25	69080
321.25	14.75	69080
319.75	13.25	69080
319.75	12.25	69080
315.25	7.75	69080
314.75	7.75	69080
313.25	9.25	69080
313.25	9.75	69080
317.75	14.25	69080
317.75	15.75	69080
317.25	15.75	69080
316.25	14.75	69080
315.75	14.75	69080
315.25	15.25	69080
314.75	15.25	69080
314.25	14.75	69080
314.25	14.25	69080
314.75	13.75	69080
314.75	13.25	69080
314.25	12.75	69080
313.25	12.75	69080
312.75	12.25	69080
311.75	12.25	69080
311.25	11.75	69080
310.75	11.75	69080
309.75	12.75	69080
309.25	12.75	69080
309.25	12.25	69080
310.25	11.25	69080
310.25	10.75	69080
309.75	10.75	69080
308.75	11.75	69080
308.25	11.75	69080
306.75	10.25	69080
306.25	10.25	69080
306.25	11.75	69080
306.75	12.25	69080
306.75	13.25	69080
307.75	13.25	69080
307.75	13.75	69080
306.75	14.75	69080
