group	fill	colour
1	#F8F7FB	#FFFFFF
2	#D9D4EA	#FCFCFC
3	#EFEDF6	#FEFEFE
4	#C6BFE0	#FBFBFB
5	#EEECF6	#FEFEFE
6	#F8F7FB	#FFFFFF
7	#F8F7FB	#FFFFFF
8	#FCFCFE	#FFFFFF
9	#DDD9ED	#FCFCFC
10	#FDFDFE	#FFFFFF
11	#E8E5F2	#FEFEFE
12	#FAF5F4	#FFFFFF
13	#F6EAE8	#FEFEFE
14	#877CBE	#F7F7F7
15	#FCFBFD	#FFFFFF
16	#F5F3F9	#FEFEFE
17	#FAF4F3	#FFFFFF
18	#DDD8EC	#FDFDFD
19	#F5E8E6	#FEFEFE
20	#FBF6F5	#FFFFFF
21	#FFFEFE	#FFFFFF
22	#FCFBFD	#FFFFFF
23	#F2F0F8	#FEFEFE
24	#F9F0EF	#FFFFFF
25	#F3F1F8	#FEFEFE
26	#E4E0F0	#FDFDFD
27	#EBE8F4	#FDFDFD
28	#ECE9F5	#FEFEFE
29	#F1EFF8	#FEFEFE
30	#E4E0F0	#FDFDFD
31	#EDD7D5	#FDFDFD
32	#D5D0E8	#FCFCFC
33	#E6E2F1	#FEFEFE
34	#FDFAFA	#FFFFFF
35	#E6E2F1	#FDFDFD
36	#FDFDFE	#FFFFFF
37	#E7E4F2	#FDFDFD
38	#FEFDFD	#FFFFFF
39	#FBF5F4	#FEFEFE
40	#EDEAF5	#FDFDFD
41	#F5F4FA	#FEFEFE
42	#EAE7F4	#FDFDFD
43	#F4F3F9	#FEFEFE
44	#FDFDFE	#FFFFFF
45	#F4E7E5	#FEFEFE
46	#E9E6F3	#FDFDFD
47	#D9D3EA	#FBFBFB
48	#E7E3F2	#FDFDFD
49	#D2CCE6	#FBFBFB
50	#EDEAF5	#FDFDFD
52	#E8E5F3	#FDFDFD
53	#F5F4FA	#FFFFFF
54	#DEDAED	#FCFCFC
55	#F3F1F8	#FEFEFE
56	#F7EDEC	#FEFEFE
57	#C8918B	#FBFBFB
58	#E6E2F1	#FEFEFE
59	#E8E4F2	#FEFEFE
60	#F6F5FA	#FEFEFE
61	#E7E4F2	#FDFDFD
62	#F8F7FB	#FFFFFF
63	#F6F5FA	#FFFFFF
64	#E7E4F2	#FEFEFE
65	#FEFDFD	#FFFFFF
66	#FEFEFE	#FFFFFF
67	#FFFEFE	#FFFFFF
68	#DAD4EB	#FCFCFC
69	#FEFDFE	#FFFFFF
70	#F9F9FC	#FFFFFF
71	#FEFEFF	#FFFFFF
72	#E2DEEF	#FCFCFC
73	#E9E6F3	#FEFEFE
74	#F7ECEB	#FEFEFE
75	#E3DFF0	#FDFDFD
76	#FBFAFD	#FFFFFF
77	#F0EDF7	#FEFEFE
78	#F3E4E2	#FEFEFE
79	#E5E2F1	#FDFDFD
80	#FDFAFA	#FFFFFF
81	#ECE9F5	#FEFEFE
82	#DED9ED	#FCFCFC
83	#F1EFF7	#FEFEFE
84	#FFFEFE	#FFFFFF
85	#F0EEF7	#FEFEFE
86	#CFC9E5	#FAFAFA
87	#E9E6F3	#FDFDFD
88	#F1EFF7	#FEFEFE
89	#FEFCFB	#FFFFFF
90	#F7F5FA	#FEFEFE
91	#F7EDEC	#FEFEFE
92	#FDFDFE	#FFFFFF
93	#FCF7F7	#FFFFFF
94	#F6F5FA	#FEFEFE
95	#FCFCFE	#FFFFFF
97	#E4E0F0	#FCFCFC
98	#DBD6EB	#FBFBFB
99	#DEDAED	#FDFDFD
100	#D6D1E9	#FAFAFA
101	#DDD9ED	#FCFCFC
102	#DDB8B3	#FCFCFC
103	#F7ECEA	#FEFEFE
104	#EDEBF5	#FEFEFE
105	#C1B9DD	#F8F8F8
106	#F7F6FB	#FFFFFF
107	#EFECF6	#FEFEFE
108	#E8CECA	#FEFEFE
109	#FFFFFF	#FFFFFF
110	#F6F4FA	#FFFFFF
111	#F1EFF7	#FEFEFE
112	#ECE9F5	#FEFEFE
113	#E4E0F0	#FDFDFD
114	#EDEAF5	#FEFEFE
115	#E9E6F3	#FEFEFE
116	#CBC4E3	#FCFCFC
117	#FDFBFB	#FFFFFF
118	#FBF6F5	#FFFFFF
119	#DFBBB7	#FCFCFC
120	#FDFBFB	#FFFFFF
121	#F6E9E8	#FEFEFE
122	#F7F6FB	#FFFFFF
123	#F2F0F8	#FEFEFE
124	#F3E4E3	#FEFEFE
125	#F9F0EF	#FEFEFE
126	#FBFAFD	#FFFFFF
127	#DEDAED	#FCFCFC
128	#FFFFFF	#FFFFFF
129	#E9E5F3	#FDFDFD
130	#F2F1F8	#FEFEFE
131	#FAF3F2	#FEFEFE
132	#F6F5FA	#FFFFFF
133	#F0EEF7	#FEFEFE
134	#FCFBFD	#FFFFFF
135	#DED9ED	#FCFCFC
136	#EBD3CF	#FDFDFD
137	#E8E5F2	#FDFDFD
138	#F7F5FA	#FEFEFE
139	#FAF9FC	#FFFFFF
140	#FFFFFF	#FFFFFF
141	#EFEDF6	#FEFEFE
142	#F8F0EF	#FEFEFE
143	#F9F2F1	#FEFEFE
144	#FEFEFE	#FFFFFF
145	#FAF3F2	#FEFEFE
146	#F2F0F8	#FEFEFE
147	#EFECF6	#FEFEFE
148	#E4E0F0	#FDFDFD
149	#E9E6F3	#FDFDFD
150	#E0DCEE	#FDFDFD
151	#E4E1F1	#FDFDFD
153	#EEECF6	#FEFEFE
154	#D7D1E9	#FDFDFD
155	#F4F2F9	#FEFEFE
156	#F6F5FA	#FFFFFF
157	#FEFEFE	#FFFFFF
158	#EFEDF7	#FEFEFE
159	#DAD5EB	#FCFCFC
160	#FDFBFA	#FFFFFF
161	#FEFCFC	#FFFFFF
162	#E2DEEF	#FCFCFC
163	#E0DBEE	#FCFCFC
164	#E1DCEF	#FDFDFD
165	#DEDAED	#FCFCFC
166	#E0DCEE	#FDFDFD
167	#FDFBFB	#FFFFFF
168	#ECEAF5	#FEFEFE
169	#F9F8FC	#FFFFFF
170	#FBF5F4	#FFFFFF
171	#F8F7FB	#FFFFFF
172	#E8E4F2	#FDFDFD
173	#FFFFFF	#FFFFFF
174	#F5F4FA	#FFFFFF
175	#FAF4F3	#FFFFFF
176	#C8C1E1	#FAFAFA
177	#F6F5FA	#FFFFFF
178	#FCF8F7	#FFFFFF
179	#FDFCFE	#FFFFFF
180	#F6E9E8	#FEFEFE
181	#F2F0F8	#FEFEFE
182	#E7CAC6	#FDFDFD
183	#FDFBFA	#FFFFFF
184	#FAF9FC	#FFFFFF
185	#FAF9FC	#FFFFFF
186	#FDFDFE	#FFFFFF
187	#E3DFF0	#FEFEFE
188	#E0BDB9	#FDFDFD
189	#F9F1F0	#FEFEFE
190	#E2DEEF	#FDFDFD
191	#E7E4F2	#FDFDFD
192	#F6F4FA	#FEFEFE
193	#EAE7F3	#FDFDFD
194	#F8F8FB	#FFFFFF
195	#E5E1F1	#FDFDFD
196	#F4F2F9	#FEFEFE
198	#C4BDDF	#FCFCFC
199	#F6F5FA	#FFFFFF
200	#DDD9ED	#FDFDFD
201	#DEDAED	#FDFDFD
202	#E4E1F1	#FDFDFD
203	#E1DDEF	#FDFDFD
